marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,8924,De Korenbloem,Industrie- en poldermolen,,,Bellingwedde,Vriescheloo,,Wedderweg 25A,9699 RA,beschermd,7.112785202709,53.068217758743
#0080ff,small,,8925,Huis te Wedde,"Kasteel, buitenplaats",,,Bellingwedde,Wedde,,Hoofdweg 7,9698 AA,beschermd,7.072877781581,53.067276563512
#0080ff,small,,8926,,Woonhuis,,,Bellingwedde,Wedde,,Hoofdweg 21,9698 AA,beschermd,7.073560912945,53.068345464553
#0080ff,small,,8927,,Boerderij,,,Bellingwedde,Wedde,,Hoofdweg 8,9698 AE,beschermd,7.072390760421,53.068568663957
#0080ff,small,,8928,,Kerk en kerkonderdeel,,,Bellingwedde,Wedde,,Schoolstraat 7,9698 AP,beschermd,7.074609092005,53.06997544083
#0080ff,small,,8929,,Boerderij,,,Bellingwedde,Wedde,,Lutjeloosterweg 21,9697 VA,beschermd,7.086125432593,53.094286011842
#0080ff,small,,8930,,Industrie- en poldermolen,,,Bellingwedde,Bellingwolde,, Ongd,9695 ZA,beschermd,7.085678164993,53.08629333019
#0080ff,small,,9463,,,,,Delfzijl,Bierum,,Borgsingel 9,9906 PZ,beschermd,6.862185636409,53.38121016136
#0080ff,small,,9464,,"Tuin, park en plantsoen",,,Delfzijl,Bierum,Bij,Borgsingel 11Ongd,9906 PZ,beschermd,6.860489710055,53.379963861439
#0080ff,small,,9465,,Kerk en kerkonderdeel,,,Delfzijl,Bierum,,Kerkstraat 1,9906 PP,beschermd,6.859866537956,53.381076815254
#0080ff,small,,9467,Het Hoge Huis,Woonhuis,,,Delfzijl,Bierum,,Molenlaan 1,9906 PT,beschermd,6.861833904496,53.382787088556
#0080ff,small,,9468,,Woonhuis,,,Delfzijl,Godlinze,,Hoofdweg 29,9908 PA,beschermd,6.813469121625,53.372406846017
#0080ff,small,,9469,,Kerk en kerkonderdeel,,,Delfzijl,Godlinze,,Hoofdweg 36,9908 PB,beschermd,6.814192479984,53.372470158069
#0080ff,small,,9470,,Horeca,,,Delfzijl,Godlinze,,Hoofdweg 40,9908 PC,beschermd,6.81339908206,53.372560443818
#0080ff,small,,9471,,Woonhuis,,,Delfzijl,Godlinze,,Peperstraat 3,9908 PE,beschermd,6.814414683738,53.372826974809
#0080ff,small,,9472,,Woonhuis,,,Delfzijl,Godlinze,,Peperstraat 18,9908 PE,beschermd,6.814205291155,53.372856417827
#0080ff,small,,9473,,Boerderij,,,Delfzijl,Holwierde,,Damsterweg 2,9905 PG,beschermd,6.866431531467,53.353021520594
#0080ff,small,,9474,,Kerk en kerkonderdeel,,,Delfzijl,Holwierde,,Kerkpad 1,9905 RL,beschermd,6.870314502347,53.357610715541
#0080ff,small,,9475,,Woonhuis,,,Delfzijl,Holwierde,,Stenenpad 8,9905 PK,beschermd,6.868649842799,53.358125488047
#0080ff,small,,9476,,Woonhuis,,,Delfzijl,Krewerd,,Kerkpad 1,9904 PE,beschermd,6.847954046672,53.355134537077
#0080ff,small,,9477,,Woonhuis,,,Delfzijl,Krewerd,,Kerkpad 5,9904 PE,beschermd,6.847930114757,53.35531455644
#0080ff,small,,9479,,Kerk en kerkonderdeel,,,Delfzijl,Krewerd,,Kerkpad 8,9904 PE,beschermd,6.848157842002,53.354943346367
#0080ff,small,,9480,,Kerk en kerkonderdeel,,,Delfzijl,Losdorp,,Fraeilemaweg 10,9907 PB,beschermd,6.832429537061,53.376799533024
#0080ff,small,,9481,Fraeilema,Boerderij,,,Delfzijl,Losdorp,,Westendorpweg 4,9907 PD,beschermd,6.83373439476,53.37717026329
#0080ff,small,,9482,Oldenbosch,Boerderij,,,Delfzijl,Nansum,,Dijkweg 15,9905 TD,beschermd,6.885197503877,53.360975920508
#0080ff,small,,9483,,Kerk en kerkonderdeel,,,Delfzijl,Spijk,,'t Loug 1,9909 AA,beschermd,6.837049227896,53.390358231015
#0080ff,small,,9484,,Woonhuis,,,Delfzijl,Spijk,,'t Loug 3,9909 AA,beschermd,6.837583940041,53.390612390088
#0080ff,small,,9485,,Woonhuis,,,Delfzijl,Spijk,,'t Loug 8,9909 AA,beschermd,6.837584423655,53.390181041624
#0080ff,small,,9486,,Nijverheid,,,Delfzijl,Spijk,,'t Loug 9,9909 AA,beschermd,6.837490629856,53.390074336432
#0080ff,small,,9487,,Woonhuis,,,Delfzijl,Spijk,,'t Loug 6,9909 AA,beschermd,6.837635562526,53.390360151336
#0080ff,small,,9488,,Woonhuis,,,Delfzijl,Spijk,,'t Loug 10,9909 AA,beschermd,6.837292258125,53.389986864069
#0080ff,small,,9489,,Nijverheid,,,Delfzijl,Spijk,,'t Loug 12,9909 AB,beschermd,6.836558390133,53.390067595939
#0080ff,small,,9490,,,,,Delfzijl,Spijk,,'t Loug 13,9909 AB,beschermd,6.836441206622,53.390158870354
#0080ff,small,,9491,,,,,Delfzijl,Spijk,,'t Loug 14,9909 AB,beschermd,6.836372129096,53.390339428344
#0080ff,small,,9492,Ceres,Industrie- en poldermolen,,,Delfzijl,Spijk,,'t Loug 15,9909 AB,beschermd,6.836147640321,53.390369090572
#0080ff,small,,9493,,Nijverheid,,,Delfzijl,Spijk,,'t Loug 17,9909 AB,beschermd,6.83646743443,53.390491047688
#0080ff,small,,9494,,Woonhuis,,,Delfzijl,Spijk,,'t Loug 18,9909 AB,beschermd,6.836470159129,53.390571891595
#0080ff,small,,9774,,Overheidsgebouw,,,Ten Boer,Ten Boer,,Boersterweg 12,9791 HE,beschermd,6.690807466001,53.280000079276
#0080ff,small,,9775,,Industrie- en poldermolen,,,Ten Boer,Ten Boer,,Boltweg 16,9791 AD,beschermd,6.6988638626,53.272759179226
#0080ff,small,,9776,,Boerderij,,,Ten Boer,Ten Boer,,Hendrik Westerstraat 26,9791 CT,beschermd,6.692885216922,53.275825790917
#0080ff,small,,9777,,Woonhuis,,,Ten Boer,Ten Boer,,Hendrik Westerstraat 13,9791 CS,beschermd,6.692070468954,53.275654917346
#0080ff,small,,9778,,Boerderij,,,Ten Boer,Ten Boer,,Hendrik Westerstraat 24,9791 CT,beschermd,6.692573785071,53.275442760445
#0080ff,small,,9779,,Kerk en kerkonderdeel,,,Ten Boer,Ten Boer,,Kerkpad 3,9791 CV,beschermd,6.691668749444,53.276252384306
#0080ff,small,,9780,,Kerk en kerkonderdeel,,,Ten Boer,Garmerwolde,,Dorpsweg 69,9798 PD,beschermd,6.647715627236,53.248171986126
#0080ff,small,,9781,,Industrie,,,Ten Boer,Garmerwolde,,Rijksweg 23,9798 TD,beschermd,6.672399517701,53.25598009783
#0080ff,small,,9782,,Industrie- en poldermolen,,,Ten Boer,Garmerwolde,,Stadsweg 9,9798 TE,beschermd,6.652972000723,53.259843950592
#0080ff,small,,9783,,Bijgebouwen kastelen enz.,,,Ten Boer,Lellens,,Borgweg 15,9794 PA,beschermd,6.708678018301,53.300006212625
#0080ff,small,,9784,,Kerk en kerkonderdeel,,,Ten Boer,Lellens,,Borgweg 17,9794 PA,beschermd,6.709251616671,53.301590488964
#0080ff,small,,9785,,Boerderij,,,Ten Boer,Lellens,,Hemerterweg 2,9794 TB,beschermd,6.718778499456,53.30502591825
#0080ff,small,,9787,,Industrie- en poldermolen,,,Ten Boer,Ten Post,,Eestumerweg 37,9792 RB,beschermd,6.726454725875,53.300034041187
#0080ff,small,,9788,,Vanwege onderdelen kerk,,,Ten Boer,Ten Post,,B. Kuiperweg 14,9792 PK,beschermd,6.731752425935,53.296263487265
#0080ff,small,,9789,,Boerderij,,,Ten Boer,Sint Annen,,Boersterweg 26,9796 TB,beschermd,6.684484176415,53.295093741983
#0080ff,small,,9791,,Boerderij,,,Ten Boer,Thesinge,,Bovenrijgerweg 10,9797 TD,beschermd,6.663787471707,53.271843111461
#0080ff,small,,9792,,Boerderij,,,Ten Boer,Thesinge,,Bovenrijgerweg 12,9797 TD,beschermd,6.663572669751,53.272690114018
#0080ff,small,,9793,,Industrie- en poldermolen,,,Ten Boer,Ten Boer,,Boltweg 18A,9791 AD,beschermd,6.697942861351,53.272050320103
#0080ff,small,,9794,,Boerderij,,,Ten Boer,Thesinge,,Bovenrijgerweg 19,9797 TD,beschermd,6.666878938822,53.269428817397
#0080ff,small,,9795,,Kerk en kerkonderdeel,,,Ten Boer,Thesinge,,Kapelstraat 2,9797 PJ,beschermd,6.649701353246,53.267921195319
#0080ff,small,,9796,,Industrie- en poldermolen,,,Ten Boer,Thesinge,,Molenweg 11,9797 PS,beschermd,6.652825093134,53.269146406289
#0080ff,small,,9798,,Kerk en kerkonderdeel,,,Ten Boer,Woltersum,,Kerkpad 4,9795 PC,beschermd,6.730701654342,53.270717774265
#0080ff,small,,9799,,Industrie- en poldermolen,,,Ten Boer,Woltersum,,Kollerijweg 5,9795 PL,beschermd,6.733807952687,53.270341496315
#0080ff,small,,9897,,Kerk en kerkonderdeel,,,Borger-Odoorn,Borger,,Hoofdstraat 34,9531 AG,beschermd,6.790988557281,52.92447474822
#0080ff,small,,9898,,Kerk en kerkonderdeel,,,Borger-Odoorn,Borger,,Hoofdstraat 34,9531 AG,beschermd,6.790988557281,52.92447474822
#0080ff,small,,9899,,Boerderij,,,Borger-Odoorn,Borger,Bij,Hunebedstraat 2,9531 JV,beschermd,6.790311785338,52.927475555648
#0080ff,small,,9901,,Begraafplaats en -onderdl,,,Borger-Odoorn,Borger,,Hoofdstraat 34,9531 AG,beschermd,6.790988557281,52.92447474822
#0080ff,small,,9902,,Boerderij,,,Borger-Odoorn,Westdorp,,Borgerderstraat 1,9534 PA,beschermd,6.768218999986,52.905650747891
#0080ff,small,,11004,,"Kasteel, buitenplaats",,,Winsum,Winsum,,Schilligehamsterweg 1A,9951 CM,beschermd,6.515411286777,53.328053809153
#0080ff,small,,11482,,Overheidsgebouw,,,Coevorden,Coevorden,,Eendrachtstraat 8,7742 SZ,beschermd,6.744218416999,52.656136559664
#0080ff,small,,11483,,Woonhuis,,,Coevorden,Coevorden,,Friesestraat 9,7741 GR,beschermd,6.739693009384,52.661338307181
#0080ff,small,,11484,,Woonhuis,,,Coevorden,Coevorden,,Friesestraat 42,7741 GX,beschermd,6.738407672292,52.662323635057
#0080ff,small,,11485,,Militaire opslagplaats,,,Coevorden,Coevorden,,Haven 4,7741 JV,beschermd,6.742923939513,52.661130734621
#0080ff,small,,11486,,Militaire opslagplaats,,,Coevorden,Coevorden,,Haven 2,7741 JV,beschermd,6.742716783323,52.661124108587
#0080ff,small,,11487,,"Kasteel, buitenplaats",,,Coevorden,Coevorden,,Kasteel 27,7741 GC,beschermd,6.741428647041,52.662495989386
#0080ff,small,,11488,,"Kasteel, buitenplaats",,,Coevorden,Coevorden,,Kasteel 29,7741 GC,beschermd,6.74147464076,52.662549394008
#0080ff,small,,11489,,Woonhuis,,,Coevorden,Coevorden,,Kerkstraat 1,7741 JW,beschermd,6.740294288377,52.660702299434
#0080ff,small,,11490,,Kerk en kerkonderdeel,,,Coevorden,Coevorden,,Kerkstraat 6,7741 JC,beschermd,6.739625455271,52.660584076411
#0080ff,small,,11491,,Kerk en kerkonderdeel,,,Coevorden,Coevorden,,Kerkstraat 6,7741 JC,beschermd,6.739625455271,52.660584076411
#0080ff,small,,11492,,Kerk en kerkonderdeel,,,Coevorden,Coevorden,,Kerkstraat 36,7741 JC,beschermd,6.738816031464,52.659739413045
#0080ff,small,,11493,,Industrie- en poldermolen,,,Coevorden,Coevorden,,Krimweg 58,7741 KK,beschermd,6.724699369306,52.659737279965
#0080ff,small,,11494,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 5,7741 GN,beschermd,6.738529207231,52.662430110731
#0080ff,small,,11495,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 7,7741 GN,beschermd,6.738604476214,52.662474195609
#0080ff,small,,11496,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 9,7741 GN,beschermd,6.738664691509,52.662509463477
#0080ff,small,,11497,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 11,7741 GN,beschermd,6.738709853044,52.662535914357
#0080ff,small,,11498,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 13,7741 GN,beschermd,6.738740513343,52.662571518149
#0080ff,small,,11499,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 15,7741 GN,beschermd,6.738800452579,52.662597801006
#0080ff,small,,11500,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 17,7741 GN,beschermd,6.738816611697,52.662642557711
#0080ff,small,,11501,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 19,7741 GN,beschermd,6.73886177346,52.662669008532
#0080ff,small,,11502,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 21,7741 GN,beschermd,6.738906935278,52.662695459335
#0080ff,small,,11503,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 25,7741 GN,beschermd,6.739026814357,52.662748024847
#0080ff,small,,11504,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 27,7741 GN,beschermd,6.739087306728,52.662792277435
#0080ff,small,,11505,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 29,7741 GN,beschermd,6.739087306728,52.662792277435
#0080ff,small,,11506,,Militair verblijfsgebouw,,,Coevorden,Coevorden,,Molenstraat 31,7741 GN,beschermd,6.739133574296,52.662854667906
#0080ff,small,,11507,,"Sociale zorg, liefdadigh.",,,Coevorden,Coevorden,,Weeshuisstraat 22,7741 GP,beschermd,6.739739458898,52.662847776868
#0080ff,small,,11508,,"Fort, vesting en -onderdl",,,Coevorden,Coevorden,, ,7740 AA,beschermd,6.746064904381,52.664708089355
#0080ff,small,,11509,,Omwalling,,,Coevorden,Coevorden,, ,7740 AA,beschermd,6.822576019808,52.666703226412
#0080ff,small,,11510,,Boerderij,,,Coevorden,Coevorden,,Padhuis Europaweg 62,7742 PL,beschermd,6.848197089208,52.660467895972
#0080ff,small,,11511,,Boerderij,,,Coevorden,Coevorden,,Padhuis Europaweg 62,7742 PL,beschermd,6.848197089208,52.660467895972
#0080ff,small,,11512,,Boerderij,,,Coevorden,Coevorden,,Weijerswold 8,7742 PJ,beschermd,6.808008143076,52.656478852714
#0080ff,small,,11634,,Kerk en kerkonderdeel,,,Coevorden,Dalen,,Hoofdstraat 25,7751 GA,beschermd,6.75502830783,52.697627468328
#0080ff,small,,11635,,Kerk en kerkonderdeel,,,Coevorden,Dalen,,Hoofdstraat 25,7751 GA,beschermd,6.75502830783,52.697627468328
#0080ff,small,,11636,,Boerderij,,,Coevorden,Dalerveen,,De Lichtenburg 7,7755 NA,beschermd,6.811782989668,52.69952296421
#0080ff,small,,11637,,Industrie- en poldermolen,,,Coevorden,Wachtum,,Middendorp 6,7754 MB,beschermd,6.747562879601,52.72359848147
#0080ff,small,,12310,Adam,Industrie- en poldermolen,,,Delfzijl,Delfzijl,,Molenberg 21,9934 CG,beschermd,6.925987284502,53.330823127959
#0080ff,small,,12311,,Waterkering en -doorlaat,,,Delfzijl,Delfzijl,, ,9930 AA,beschermd,6.929243193847,53.331194791981
#0080ff,small,,12313,,Boerderij,,,Delfzijl,Biessum,,Ossenweg 2,9931 TB,beschermd,6.898203036017,53.333476144175
#0080ff,small,,12315,,Boerderij,,,Delfzijl,Biessum,,Ossenweg 31,9931 TA,beschermd,6.89681563559,53.335012307876
#0080ff,small,,12316,,Boerderij,,,Delfzijl,Biessum,,Ossenweg 33,9931 TA,beschermd,6.89730046809,53.334709661392
#0080ff,small,,12317,,,,,Delfzijl,Biessum,,Ossenweg 4,9931 TB,beschermd,6.896519296446,53.332553703251
#0080ff,small,,12318,Aeolus,Industrie- en poldermolen,,,Delfzijl,Farmsum,,Borgshof 24,9936 CS,beschermd,6.929995845592,53.319933814607
#0080ff,small,,12320,,Kerk en kerkonderdeel,,,Delfzijl,Farmsum,,Op de Wierde 1,9936 CK,beschermd,6.92825196013,53.323209367765
#0080ff,small,,12321,,Vanwege onderdelen kerk,,,Delfzijl,Farmsum,Bij,Op de Wierde 1,9936 CK,beschermd,6.92825196013,53.323209367765
#0080ff,small,,12323,,Gerechtsgebouw,,,Delfzijl,Farmsum,Tegenover,Pijpplein 1Ongd,9936 CJ,beschermd,6.928437675295,53.322946372736
#0080ff,small,,12324,,Kerk en kerkonderdeel,,,Delfzijl,Uitwierde,,Torenpad 3,9931 TE,beschermd,6.895592443909,53.34166873921
#0080ff,small,,12325,,Kerk en kerkonderdeel,,,Delfzijl,Farmsum,Bij,Heveskes 204,9936 TC,beschermd,6.96533014956,53.308996463638
#0080ff,small,,12326,,Kerk en kerkonderdeel,,,Delfzijl,Meedhuizen,,Hoofdstraat 6,9937 PD,beschermd,6.911325747266,53.287685071974
#0080ff,small,,12328,,Kerkelijke dienstwoning,,,Delfzijl,Uitwierde,,Torenpad 1,9931 TE,beschermd,6.896014805632,53.341294990548
#0080ff,small,,12902,,Kerk en kerkonderdeel,,,Westerveld,Diever,,Hoofdstraat 45,7981 AD,beschermd,6.316712790521,52.855604192805
#0080ff,small,,12903,Schultehuis,Woonhuis,,,Westerveld,Diever,,Brink 7,7981 BZ,beschermd,6.316920930452,52.854919554684
#0080ff,small,,12905,,"Sociale zorg, liefdadigh.",,,Westerveld,Diever,,Groningerweg 6,7981 LA,beschermd,6.335211408138,52.8596735258
#0080ff,small,,12906,,Boerderij,,,Westerveld,Diever,,Holtenweg 2,7981 NB,beschermd,6.317391653363,52.848436214287
#0080ff,small,,12907,Vlijt,Industrie- en poldermolen,,,Westerveld,Diever,,Dingspil 17,7981 BB,beschermd,6.313755403432,52.85196947454
#0080ff,small,,14221,Batinge,"Kasteel, buitenplaats",,,Westerveld,Dwingeloo,Bij,Batingheweg 6,7991 CN,beschermd,6.354070031667,52.8355625072
#0080ff,small,,14222,,Boerderij,,,Westerveld,Dwingeloo,,Brink 2,7991 CG,beschermd,6.367688164813,52.832018201175
#0080ff,small,,14223,,Boerderij,,,Westerveld,Dwingeloo,,Brink 3,7991 CG,beschermd,6.367926957538,52.832079147292
#0080ff,small,,14224,,Boerderij,,,Westerveld,Dwingeloo,,Brink 4,7991 CG,beschermd,6.367961466778,52.832294555404
#0080ff,small,,14225,,Boerderij,,,Westerveld,Dwingeloo,,Brink 8,7991 CG,beschermd,6.3689854768,52.832960164804
#0080ff,small,,14226,,Boerderij,,,Westerveld,Dwingeloo,,Brink 9,7991 CG,beschermd,6.368896053168,52.832942926813
#0080ff,small,,14227,,Boerderij,,,Westerveld,Dwingeloo,,Brink 12,7991 CG,beschermd,6.368068422844,52.833093533202
#0080ff,small,,14228,,Kerk en kerkonderdeel,,,Westerveld,Dwingeloo,,Brink 29,7991 CH,beschermd,6.365423371551,52.834921683443
#0080ff,small,,14229,,Kerk en kerkonderdeel,,,Westerveld,Dwingeloo,,Brink 29,7991 CH,beschermd,6.365423371551,52.834921683443
#0080ff,small,,14230,,Boerderij,,,Westerveld,Dwingeloo,,Brink 36,7991 CJ,beschermd,6.364991418212,52.833523230043
#0080ff,small,,14231,,"Kasteel, buitenplaats",,,Westerveld,Dwingeloo,,Entingheweg 20,7991 CC,beschermd,6.366532258873,52.836062936414
#0080ff,small,,14232,Entinge,"Tuin, park en plantsoen",,,Westerveld,Dwingeloo,,Entinghehof 5,7991 CR,beschermd,6.358150251561,52.834855313966
#0080ff,small,,14233,,Boerderij,,,Westerveld,Dwingeloo,,Leggeloo 39,7991 PZ,beschermd,6.358408096563,52.854481093446
#0080ff,small,,14234,De Hulsebos,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 1,7991 RS,beschermd,6.356929078541,52.832654413667
#0080ff,small,,14235,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 43,7991 RT,beschermd,6.349385234637,52.824986582493
#0080ff,small,,14236,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 49,7991 RT,beschermd,6.347531408315,52.82434546821
#0080ff,small,,14237,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 51,7991 RT,beschermd,6.348166500327,52.824214530042
#0080ff,small,,14238,,Woonhuis,,,Westerveld,Dwingeloo,,Westeinde 53,7991 RT,beschermd,6.347188301051,52.823584323009
#0080ff,small,,14240,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 20,7991 RV,beschermd,6.347595825097,52.821873479141
#0080ff,small,,14241,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 24,7991 RV,beschermd,6.345153127151,52.820077726647
#0080ff,small,,14242,,Boerderij,,,Westerveld,Dwingeloo,,Westeinde 30,7991 RV,beschermd,6.343845022094,52.819279386895
#0080ff,small,,14243,,Boerderij,,,Westerveld,Dwingeloo,,Lhee 90,7991 PK,beschermd,6.392920704474,52.823890291643
#0080ff,small,,14244,,Boerderij,,,Westerveld,Dwingeloo,,Lhee 100,7991 PK,beschermd,6.390927660669,52.824320501434
#0080ff,small,,14245,,Boerderij,,,Westerveld,Leggeloo,,Leggeloo 3,7991 PW,beschermd,6.364335011992,52.852626273839
#0080ff,small,,14246,,Boerderij,,,Westerveld,Leggeloo,,Leggeloo 5,7991 PW,beschermd,6.364068251442,52.853311479526
#0080ff,small,,14247,,Boerderij,,,Westerveld,Dwingeloo,,Leggeloo 41,7991 PZ,beschermd,6.358870719344,52.853920125085
#0080ff,small,,14248,,Boerderij,,,Westerveld,Leggeloo,,Leggeloo 24A,7991 PW,beschermd,6.367512444163,52.8539662401
#0080ff,small,,14249,,Boerderij,,,Westerveld,Leggeloo,,Leggeloo 38,7991 PZ,beschermd,6.360757194616,52.855962787351
#0080ff,small,,14490,,Woonhuis,,,Tynaarlo,Eelde,,Burg. J.G. Legroweg 60,9761 TC,beschermd,6.58719947323,53.133198798092
#0080ff,small,,14491,,Kerk en kerkonderdeel,,,Tynaarlo,Eelde,,Hoofdweg 74,9761 EK,beschermd,6.564019280347,53.133042283744
#0080ff,small,,14492,Nijsinghhuis,Woonhuis,,,Tynaarlo,Eelde,,Hoofdweg 80,9761 EK,beschermd,6.563537707942,53.134017568851
#0080ff,small,,14536,,Boerderij,,,De Marne,Eenrum,,Eenrumerstreek 1,9967 TH,beschermd,6.447813276255,53.363678062375
#0080ff,small,,14537,Den Oever,Boerderij,,,De Marne,Eenrum,,Eenrumerstreek 8,9967 TH,beschermd,6.442862763677,53.375591801722
#0080ff,small,,14538,,Werk-woonhuis,,,De Marne,Eenrum,,Havenstraat 7,9967 SK,beschermd,6.457653711349,53.364920787681
#0080ff,small,,14539,,Woonhuis,,,De Marne,Eenrum,,Hereweg 1,9967 PP,beschermd,6.460446880106,53.363673829116
#0080ff,small,,14540,,Werk-woonhuis,,,De Marne,Eenrum,,Hoogstraat 9,9967 SB,beschermd,6.46018390653,53.365176803759
#0080ff,small,,14541,,Woonhuis,,,De Marne,Eenrum,,Hoogstraat 2,9967 SC,beschermd,6.459141522889,53.364943481147
#0080ff,small,,14542,,Woonhuis,,,De Marne,Eenrum,,Oudeschoolgang 3A,9967 SE,beschermd,6.459661136422,53.365298281248
#0080ff,small,,14543,,Werk-woonhuis,,,De Marne,Eenrum,,Hoogstraat 6,9967 SC,beschermd,6.459899880684,53.365233251804
#0080ff,small,,14544,,Straatmeubilair,,,De Marne,Eenrum,Bij,Hoogstraat 3,9967 SB,beschermd,6.459530683242,53.36488609766
#0080ff,small,,14545,,Werk-woonhuis,,,De Marne,Eenrum,,Kerkbuurt 3,9967 RR,beschermd,6.460814278132,53.364551158873
#0080ff,small,,14546,,Woonhuis,,,De Marne,Eenrum,,Kerkbuurt 4,9967 RR,beschermd,6.461069156762,53.365132960592
#0080ff,small,,14547,,Straatmeubilair,,,De Marne,Eenrum,Bij,Kerkbuurt 3,9967 RR,beschermd,6.460814278132,53.364551158873
#0080ff,small,,14548,,Kerk en kerkonderdeel,,,De Marne,Eenrum,,Kerkpad 1,9967 RL,beschermd,6.46040068484,53.364833409515
#0080ff,small,,14549,,Kerk en kerkonderdeel,,,De Marne,Eenrum,,Kerkpad 1,9967 RL,beschermd,6.46040068484,53.364833409515
#0080ff,small,,14550,,Industrie- en poldermolen,,,De Marne,Eenrum,,Molenstraat 3,9967 SL,beschermd,6.458351048781,53.365777216053
#0080ff,small,,14551,,Woonhuis,,,De Marne,Eenrum,,Oudekerkhofpad 2,9967 RM,beschermd,6.460074739026,53.365016033171
#0080ff,small,,14552,,"Waterweg, werf en haven",,,De Marne,Eenrum,, ,9967 ZA,beschermd,6.456962150571,53.364899982735
#0080ff,small,,14553,,Woonhuis,,,De Marne,Pieterburen,,Hoofdstraat 69,9968 AB,beschermd,6.449942585173,53.40062656055
#0080ff,small,,14554,,Woonhuis,,,De Marne,Pieterburen,,Hoofdstraat 93,9968 AB,beschermd,6.453090141733,53.400230314081
#0080ff,small,,14555,,Woonhuis,,,De Marne,Pieterburen,,Hoofdstraat 103,9968 AC,beschermd,6.454352359239,53.400201157774
#0080ff,small,,14556,,Boerderij,,,De Marne,Pieterburen,,Hoofdstraat 155,9968 AD,beschermd,6.460125195958,53.400176790944
#0080ff,small,,14557,,Kerk en kerkonderdeel,,,De Marne,Pieterburen,,Hoofdstraat 74,9968 AG,beschermd,6.451032488998,53.399709378799
#0080ff,small,,14558,,Kerk en kerkonderdeel,,,De Marne,Pieterburen,Bij,Hoofdstraat 74,9968 AG,beschermd,6.451032488998,53.399709378799
#0080ff,small,,14559,,Boerderij,,,De Marne,Pieterburen,,Hoofdstraat 140,9968 AH,beschermd,6.459450358274,53.399643663779
#0080ff,small,,14560,De Vier Winden,Industrie- en poldermolen,,,De Marne,Pieterburen,,Hoofdstraat 150,9968 AH,beschermd,6.460623710836,53.399669147368
#0080ff,small,,14561,,"Tuin, park en plantsoen",,,De Marne,Pieterburen,Bij,Hoofdstraat 74,9968 AG,beschermd,6.451032488998,53.399709378799
#0080ff,small,,14562,Huninga,Boerderij,,,De Marne,Eenrum,,Oosterweg 13,9967 TK,beschermd,6.458036842462,53.387561490724
#0080ff,small,,14563,,Boerderij,,,De Marne,Pieterburen,,Oosterweg 19,9968 TK,beschermd,6.460082149133,53.398451922448
